rating;rating_count;age;year;review_count;pages_count;price;name;author;link;text_reviews
0.0;0;0;2014;0;15 стр.;96.0;Моделирование в жизненном цикле автоматизированных систем управления в кризисных и чрезвычайных ситуациях;Д. А. Разумов;https://www.litres.ru/book/v-d-aleshin/modelirovanie-v-zhiznennom-cikle-avtomatizirovannyh-sistem-upr-9033149/;[]
0.0;0;0;2014;0;21 стр.;96.0;Сетевые технологии в программных системах автоматизации спектрометрии нейтронов;И. М. Саламатин;https://www.litres.ru/book/i-m-salamatin/setevye-tehnologii-v-programmnyh-sistemah-avtomatizacii-spek-8654186/;[]
0.0;0;0;2014;0;9 стр.;96.0;Имитационное моделирование динамической воздушной обстановки в управляемом воздушном пространстве;А. В. Людомир;https://www.litres.ru/book/a-v-ludomir/imitacionnoe-modelirovanie-dinamicheskoy-vozdushnoy-obstanovki-8654201/;[]
0.0;0;0;2014;0;11 стр.;96.0;Когнитивное моделирование в анализе структурного взаимодействия экологических процессов Северного Каспия;А. Ю. Переварюха;https://www.litres.ru/book/a-u-perevaruha/kognitivnoe-modelirovanie-v-analize-strukturnogo-vzaimodeys-8654207/;[]
0.0;0;0;2006;0;264 стр.;118.0;Поддержка принятия решений при проектировании силовых трансмиссий;Н. Н. Гущинский;https://www.litres.ru/book/a-b-dolgiy/podderzhka-prinyatiya-resheniy-pri-proektirovanii-silovyh-trans-7068662/;[]
3.0;1;0;2009;0;133 стр.;78.0;Нейросетевое моделирование в распознавании образов. Философско-методические аспекты;Т. А. Капитонова;https://www.litres.ru/book/t-a-kapitonova/neyrosetevoe-modelirovanie-v-raspoznavanii-obrazov-filosofs-7073797/;[]
0.0;0;0;2014;0;7 стр.;96.0;Определение понятия «информатика» должно базироваться на практической работе с информацией. К 110‑летию В. И. Сифорова;В. П. Мешалкин;https://www.litres.ru/book/v-n-volkova/opredelenie-ponyatiya-informatika-dolzhno-bazirovatsya-na-prak-8349499/;[]
5.0;1;0;2014;0;10 стр.;96.0;Имитационная многоагентная нечетко-логическая модель принятия маркетинговых решений промышленного предприятия в условиях неопределенности;В. П. Мешалкин;https://www.litres.ru/book/v-p-meshalkin/imitacionnaya-mnogoagentnaya-nechetko-logicheskaya-model-pri-8349452/;[]
0.0;0;0;2014;0;9 стр.;96.0;Модель поддержки принятия решения при планировании проекта внедрения КИС на основе нечетких множеств второго порядка;В. Г. Чернов;https://www.litres.ru/book/v-g-chernov/model-podderzhki-prinyatiya-resheniya-pri-planirovanii-proekta-8349459/;[]
0.0;0;0;2014;0;9 стр.;96.0;Алгоритм поиска приближенной композиционной модели Липшиц-ограниченной сюръективной функции;И. С. Калинников;https://www.litres.ru/book/i-s-kalinnikov/algoritm-poiska-priblizhennoy-kompozicionnoy-modeli-lipshic-8350027/;[]
0.0;0;0;2014;0;11 стр.;96.0;Обработка и визуализация пространственных данных на гибридном вычислительном кластере;В. А. Бобков;https://www.litres.ru/book/a-s-cherkashin/obrabotka-i-vizualizaciya-prostranstvennyh-dannyh-na-gibrid-8350074/;[]
0.0;0;0;2014;0;8 стр.;96.0;Некоторые вопросы развития методологии имитационных исследований;В. В. Девятков;https://www.litres.ru/book/v-v-devyatkov/nekotorye-voprosy-razvitiya-metodologii-imitacionnyh-issledo-8350110/;[]
0.0;0;0;2014;0;6 стр.;96.0;Обнаружение скрытых периодичностей методом вейвлет-анализа;Ю. Г. Древс;https://www.litres.ru/book/m-s-sergeev/obnaruzhenie-skrytyh-periodichnostey-metodom-veyvlet-analiza-8350120/;[]
0.0;0;0;2014;0;20 стр.;96.0;Модели и алгоритмы расчета устройств для гашения пульсаций газообразной среды в трубопроводных системах;Е. Р. Мошев;https://www.litres.ru/book/e-r-moshev/modeli-i-algoritmy-rascheta-ustroystv-dlya-gasheniya-pulsaciy-g-7065072/;[]
3.0;1;0;2014;0;6 стр.;96.0;Оптимизация тестирования сложных цифровых устройств;И. О. Атовмян;https://www.litres.ru/book/v-b-shuvalov/optimizaciya-testirovaniya-slozhnyh-cifrovyh-ustroystv-7065077/;[]
0.0;0;0;2014;0;15 стр.;96.0;Выявление принадлежности точек к объектам территорий в имитационных моделях Actor Pilgrim;Н. З. Емельянова;https://www.litres.ru/book/a-a-emelyanov-2/vyyavlenie-prinadlezhnosti-tochek-k-obektam-territoriy-v-i-7065096/;[]
0.0;0;0;2014;0;6 стр.;96.0;Применение системы GPSS World при проектировании и модернизации судосборочных комплексов в составе современных судостроительных верфей;В. В. Девятков;https://www.litres.ru/book/a-v-fedotov/primenenie-sistemy-gpss-world-pri-proektirovanii-i-modernizaci-7065111/;[]
0.0;0;0;2014;0;6 стр.;96.0;Управление бюджетом на основе нечеткой алгебры;Е. Д. Стрельцова;https://www.litres.ru/book/v-s-strelcov/upravlenie-budzhetom-na-osnove-nechetkoy-algebry-7065116/;[]
0.0;0;0;2014;0;26 стр.;96.0;Планирование аналитического исследования при помощи методов анализа качественных данных;В. В. Артюхин;https://www.litres.ru/book/v-v-artuhin/planirovanie-analiticheskogo-issledovaniya-pri-pomoschi-metodo-7065046/;[]
0.0;0;0;2014;0;7 стр.;168.0;Применение процессного подхода к управлению финансовыми ресурсами кредитной организации;А. Г. Михеев;https://www.litres.ru/book/a-g-miheev/primenenie-processnogo-podhoda-k-upravleniu-finansovymi-resursa-7065071/;[]
0.0;0;0;2014;0;9 стр.;168.0;Степень готовности системы управления бизнес-процессами к внедрению информационных технологий (методика оценки);В. Ф. Корнюшко;https://www.litres.ru/book/v-f-kornushko/stepen-gotovnosti-sistemy-upravleniya-biznes-processami-k-vn-7065042/;[]
5.0;1;0;2014;0;11 стр.;96.0;Фасетная многомерность и амбивалентность информатики. К 80‑летию А. В. Соколова;Александр Владимирович Соколов;https://www.litres.ru/book/a-v-sokolov/fasetnaya-mnogomernost-i-ambivalentnost-informatiki-k-80-letiu-6686665/;[]
0.0;0;0;2014;0;7 стр.;168.0;Организация многонаправленности иерархического подъема (спуска) и локация по структуре неоднородных знаний;А. П. Новиков;https://www.litres.ru/book/a-p-novikov/organizaciya-mnogonapravlennosti-ierarhicheskogo-podema-spuska-6686661/;[]
0.0;0;0;2014;0;9 стр.;96.0;Имитационная экспертиза: опыт применения и перспективы;В. В. Девятков;https://www.litres.ru/book/v-v-devyatkov/imitacionnaya-ekspertiza-opyt-primeneniya-i-perspektivy-6671839/;[]
0.0;0;0;2014;0;10 стр.;96.0;Методы и средства концептуального проектирования информационных систем: сравнительный анализ структурного и объектно-ориентированного подходов;А. А. Вичугова;https://www.litres.ru/book/a-a-vichugova/metody-i-sredstva-konceptualnogo-proektirovaniya-informacion-6671146/;[]
0.0;0;0;2013;0;21 стр.;96.0;Нейронечеткий адаптивный маршрутизатор потоков цифровой информации;Л. Г. Комарцова;https://www.litres.ru/book/l-g-komarcova/neyronechetkiy-adaptivnyy-marshrutizator-potokov-cifrovoy-in-6538892/;[]
0.0;0;0;2013;0;14 стр.;96.0;Модели и алгоритмы в системах автоматизированного перевода текста;А. П. Димитриев;https://www.litres.ru/book/a-p-dimitriev/modeli-i-algoritmy-v-sistemah-avtomatizirovannogo-perevoda-t-6538889/;[]
0.0;0;0;2013;0;14 стр.;96.0;Применение нейросетевых ассоциативных машин для обнаружения вторжений в локальную сеть;Л. Г. Комарцова;https://www.litres.ru/book/l-g-komarcova/primenenie-neyrosetevyh-associativnyh-mashin-dlya-obnaruzhen-6320128/;[]
5.0;1;0;2013;0;8 стр.;168.0;Количественное оценивание последствий управленческих решений на основе нейросетевых моделей;Н. А. Валиотти;https://www.litres.ru/book/v-l-abbakumov/kolichestvennoe-ocenivanie-posledstviy-upravlencheskih-reshe-6317558/;[]
0.0;0;0;2013;0;7 стр.;168.0;Информационные модели и автоматизированные процедуры для управления инновациями;В. Н. Волкова;https://www.litres.ru/book/a-v-loginova/informacionnye-modeli-i-avtomatizirovannye-procedury-dlya-upr-6319763/;[]
0.0;0;0;2013;0;7 стр.;96.0;Оценивание инвестиционной привлекательности инновационных проектов на основе нечеткой логики;Е. Д. Стрельцова;https://www.litres.ru/book/a-i-borodin/ocenivanie-investicionnoy-privlekatelnosti-innovacionnyh-proek-6149689/;[]
0.0;0;0;2013;0;6 стр.;96.0;Построение воксельных моделей геометрических объектов;С. Н. Григорьев;https://www.litres.ru/book/a-v-tolok/postroenie-vokselnyh-modeley-geometricheskih-obektov-6149722/;[]
0.0;0;0;2013;0;8 стр.;96.0;Моделирование плохо формализуемых процессов в социотехнических системах;И. М. Ажмухамедов;https://www.litres.ru/book/i-m-azhmuhamedov/modelirovanie-ploho-formalizuemyh-processov-v-sociotehnic-6149785/;[]
0.0;0;12;2013;0;27 стр.;96.0;Технология работ с топографической информацией в имитационных моделях Actor Pilgrim;А. А. Емельянов;https://www.litres.ru/book/a-a-emelyanov/tehnologiya-rabot-s-topograficheskoy-informaciey-v-imitacion-6149755/;[]
0.0;0;0;2013;0;13 стр.;168.0;Пять шагов на пути к эффективной информатизации предприятия;Ю. В. Гольчевский;https://www.litres.ru/book/a-v-maldrik/pyat-shagov-na-puti-k-effektivnoy-informatizacii-predpriyatiya-6087849/;[]
0.0;0;0;2013;0;6 стр.;96.0;Управление проектами наноиндустрии на основе комплексной адаптирующейся модели;О. В. Стоянова;https://www.litres.ru/book/o-v-stoyanova/upravlenie-proektami-nanoindustrii-na-osnove-kompleksnoy-ada-6087852/;[]
0.0;0;0;2013;0;13 стр.;96.0;Параллельный алгоритм оптимального выбора аппаратурного оформления многоассортиментных производств;А. Б. Борисенко;https://www.litres.ru/book/a-b-borisenko/parallelnyy-algoritm-optimalnogo-vybora-apparaturnogo-oforml-6087963/;[]
0.0;0;0;2013;0;9 стр.;96.0;Индивидуализация среды поддержки обучения;А. Ю. Никифоров;https://www.litres.ru/book/a-u-nikiforov/individualizaciya-sredy-podderzhki-obucheniya-6087889/;[]
0.0;0;0;2012;0;18 стр.;96.0;Концепция и возможности акторно-ориентированной системы имитационного моделирования «Actor Pilgrim». Часть I;А. А. Емельянов;https://www.litres.ru/book/a-a-emelyanov/koncepciya-i-vozmozhnosti-aktorno-orientirovannoy-sistemy-im-5000708/;[]
5.0;1;0;2013;0;8 стр.;96.0;Формообразование и анимация 3D-объектов на основе тетрагональной регулярной сети;А. А. Дерягин;https://www.litres.ru/book/a-a-deryagin/formoobrazovanie-i-animaciya-3d-obektov-na-osnove-tetragonaln-5721320/;[]
0.0;0;0;2012;0;5 стр.;96.0;Формирование оптимальной стратегии методами стохастического программирования;В. П. Ковалевский;https://www.litres.ru/book/a-v-ramenskaya/formirovanie-optimalnoy-strategii-metodami-stohasticheskogo-5000704/;[]
0.0;0;0;2013;0;11 стр.;96.0;Структурно-параметрический синтез системы обнаружения киберугроз по результатам мониторинга открытых информационных ресурсов;С. В. Чернышук;https://www.litres.ru/book/a-a-pisarchuk/strukturno-parametricheskiy-sintez-sistemy-obnaruzheniya-kib-5716229/;[]
0.0;0;0;2013;0;14 стр.;96.0;Ситуационная модель выбора маршрута доставки;А. В. Фараонов;https://www.litres.ru/book/a-v-faraonov/situacionnaya-model-vybora-marshruta-dostavki-5721398/;[]
0.0;0;0;2013;0;11 стр.;96.0;Обзор программных комплексов многокритериальной оптимизации;Д. С. Хабарова;https://www.litres.ru/book/d-s-habarova/obzor-programmnyh-kompleksov-mnogokriterialnoy-optimizacii-5721347/;[]
0.0;0;0;2013;0;10 стр.;96.0;Математическое моделирование и расчет характеристик трехмодальных транспортно-терминальных сетей;Ю. И. Палагин;https://www.litres.ru/book/a-v-timonin/matematicheskoe-modelirovanie-i-raschet-harakteristik-trehmoda-5715848/;[]
0.0;0;0;2013;0;7 стр.;96.0;Логико-статистический алгоритм идентификации сквозных пор и его применение для анализа структуры наноматериала;О. Б. Бутусов;https://www.litres.ru/book/a-b-galaev/logiko-statisticheskiy-algoritm-identifikacii-skvoznyh-por-i-eg-5715945/;[]
0.0;0;0;2012;0;5 стр.;96.0;Конфигурирование информационных и транспортных сетей в условиях неопределенности;В. В. Гимаров;https://www.litres.ru/book/v-v-gimarov/konfigurirovanie-informacionnyh-i-transportnyh-setey-v-usloviy-5000692/;[]
0.0;0;0;2012;0;16 стр.;96.0;Вариативные процедуры в алгоритмах оптимизации прикладных комбинаторных задач;А. А. Бабаев;https://www.litres.ru/book/a-a-babaev/variativnye-procedury-v-algoritmah-optimizacii-prikladnyh-kombi-5000687/;[]
0.0;0;0;2013;0;5 стр.;96.0;Усовершенствованный подход к задаче векторизации контуров на изображениях;Д. А. Борисоглебский;https://www.litres.ru/book/d-a-borisoglebskiy/usovershenstvovannyy-podhod-k-zadache-vektorizacii-kont-5721246/;[]
0.0;0;0;2013;0;10 стр.;96.0;Идентификация типа файла на основе структурного анализа;А. Е. Антонов;https://www.litres.ru/book/a-e-antonov/identifikaciya-tipa-fayla-na-osnove-strukturnogo-analiza-5716475/;[]
0.0;0;0;2006;0;23 стр.;96.0;Технология имитационного моделирования в системе Pilgrim;А. А. Емельянов;https://www.litres.ru/book/a-a-emelyanov/tehnologiya-imitacionnogo-modelirovaniya-v-sisteme-pilgrim-5612088/;[]
5.0;1;0;2006;0;5 стр.;96.0;Система управления базами измерительных знаний;И. А. Брусакова;https://www.litres.ru/book/i-a-brusakova/sistema-upravleniya-bazami-izmeritelnyh-znaniy-5616104/;[]
0.0;0;0;2006;0;13 стр.;96.0;Модифицированная HIPO-технология разработки больших программных комплексов;Л. С. Чистяков;https://www.litres.ru/book/l-s-chistyakov/modificirovannaya-hipo-tehnologiya-razrabotki-bolshih-progr-5616317/;[]
4.0;1;0;2007;1;31 стр.;96.0;Симуляторы GPSS World и Actor Pilgrim: экономика и массовое обслуживание;А. А. Емельянов;https://www.litres.ru/book/a-a-emelyanov/simulyatory-gpss-world-i-actor-pilgrim-ekonomika-i-massovoe-5316318/;['Интересная статья, полезная для тех, кому нужно сделать осознанный выбор в пользу одной из двух указанных систем.']
0.0;0;0;2006;0;15 стр.;96.0;Технология создания компьютерных моделей для систем поддержки принятия решений;А. А. Емельянов;https://www.litres.ru/book/a-a-emelyanov/tehnologiya-sozdaniya-komputernyh-modeley-dlya-sistem-podder-5533739/;[]
0.0;0;0;2006;0;7 стр.;96.0;Управление временем при проектировании имитационных моделей;А. А. Шевченко;https://www.litres.ru/book/a-a-shevchenko/upravlenie-vremenem-pri-proektirovanii-imitacionnyh-modeley-5613011/;[]
0.0;0;0;2006;0;10 стр.;96.0;Эффективность параллельной реализации алгоритмов помехоустойчивого кодирования Рида-Соломона;В. В. Мялицын;https://www.litres.ru/book/b-d-shashkov/effektivnost-parallelnoy-realizacii-algoritmov-pomehoustoychi-5613186/;[]
5.0;1;0;2007;1;9 стр.;96.0;Нейро-нечеткий метод построения моделей сложных объектов;О. В. Стоянова;https://www.litres.ru/book/a-v-klimenko/neyro-nechetkiy-metod-postroeniya-modeley-slozhnyh-obektov-5316309/;['Достаточно четко и понятно изложен оригинальный подход к построению гибридной нейро-нечетких моделей исследования и прогнозирования. Весьма полезная авторская разработка – как в практическом, так и теоретическом плане!!']
0.0;0;0;2007;0;5 стр.;168.0;Принципы математического моделирования мотивации к труду;В. Н. Бугорский;https://www.litres.ru/book/v-n-bugorskiy/principy-matematicheskogo-modelirovaniya-motivacii-k-trudu-5316312/;[]
0.0;0;0;2007;0;9 стр.;96.0;Имитационная модель производственного процесса как элемент системы управления промышленным предприятием;Е. П. Бочаров;https://www.litres.ru/book/d-v-ermoshin/imitacionnaya-model-proizvodstvennogo-processa-kak-element-si-5316336/;[]
0.0;0;0;2006;0;6 стр.;96.0;Технология динамического контроллинга в промышленности;О. В. Стоянова;https://www.litres.ru/book/m-i-dli/tehnologiya-dinamicheskogo-kontrollinga-v-promyshlennosti-5515019/;[]
0.0;0;0;2006;0;10 стр.;96.0;Разработка мультимедийных учебников: эффективность и «подводные камни»;Э. Д. Шахов;https://www.litres.ru/book/a-i-nadeev/razrabotka-multimediynyh-uchebnikov-effektivnost-i-podvodnye-ka-5531664/;[]
0.0;0;0;2006;0;6 стр.;96.0;Методология моделирования многоуровневых систем: иерархия и динамика;А. Ф. Шориков;https://www.litres.ru/book/a-f-shorikov/metodologiya-modelirovaniya-mnogourovnevyh-sistem-ierarhiya-i-5533977/;[]
0.0;0;0;2006;0;5 стр.;96.0;Современная IT-индустрия и язык XML в программных продуктах Intersoft Lab;А. В. Кудинов;https://www.litres.ru/book/a-v-kudinov/sovremennaya-it-industriya-i-yazyk-xml-v-programmnyh-produktah-5530415/;[]
0.0;0;0;2007;0;7 стр.;96.0;Программирование ПРОТИВ проектирования;И. А. Семёнов;https://www.litres.ru/book/a-v-ledenev/programmirovanie-protiv-proektirovaniya-5316258/;[]
0.0;0;0;2008;0;29 стр.;96.0;Постановка задач имитационного моделирования тактических защитных конкурентных действий;Ю. Б. Рубин;https://www.litres.ru/book/u-rubin/postanovka-zadach-imitacionnogo-modelirovaniya-takticheskih-zaschi-5025686/;[]
0.0;0;0;2008;0;3 стр.;96.0;Возможность защиты передаваемой цифровой информации с использованием вейвлет-преобразования;Р. Р. Шарипов;https://www.litres.ru/book/v-p-zayarnyy/vozmozhnost-zaschity-peredavaemoy-cifrovoy-informacii-s-ispol-5025419/;[]
0.0;0;0;2008;0;12 стр.;168.0;Моделирование оценки стоимости виртуальных предприятий;В. Н. Бугорский;https://www.litres.ru/book/v-n-bugorskiy/modelirovanie-ocenki-stoimosti-virtualnyh-predpriyatiy-5025699/;[]
0.0;0;0;2008;0;7 стр.;96.0;Некоторые вопросы обучения иностранному языку в неязыковых вузах;В. В. Артюхин;https://www.litres.ru/book/v-v-artuhin/nekotorye-voprosy-obucheniya-inostrannomu-yazyku-v-neyazykovyh-5025678/;[]
0.0;0;0;2008;0;15 стр.;96.0;Моделирование социально-профессиональной конкурентоспособности специалиста с применением информационных технологий;А. В. Морозова;https://www.litres.ru/book/a-v-morozova/modelirovanie-socialno-professionalnoy-konkurentosposobnosti-5019880/;[]
0.0;0;0;2008;0;11 стр.;96.0;Имитационное моделирование развития и тушения пожаров в системе подготовки специалистов противопожарной службы;С. В. Субачев;https://www.litres.ru/book/a-a-subacheva/imitacionnoe-modelirovanie-razvitiya-i-tusheniya-pozharov-v-5019871/;[]
0.0;0;0;2008;0;10 стр.;96.0;Пакет средств информационно-программной поддержки раннего выявления риска развития ретинопатии у недоношенных детей;Ю. В. Марчук;https://www.litres.ru/book/m-a-kozhevnikov/paket-sredstv-informacionno-programmnoy-podderzhki-rannego-5019850/;[]
0.0;0;0;2008;0;14 стр.;96.0;Модель управления затратами на повышение квалификации преподавателей университета;Е. А. Власова;https://www.litres.ru/book/e-a-vlasova/model-upravleniya-zatratami-na-povyshenie-kvalifikacii-prepoda-5019783/;[]
0.0;0;0;2008;0;11 стр.;96.0;Вычисление семантической составляющей текстовой информации в экономических информационных системах;И. С. Лебедев;https://www.litres.ru/book/i-s-lebedev/vychislenie-semanticheskoy-sostavlyauschey-tekstovoy-informaci-5019774/;[]
0.0;0;0;2009;0;19 стр.;96.0;Использование семантических подходов в экономических моделях;И. И. Попов;https://www.litres.ru/book/i-i-popov/ispolzovanie-semanticheskih-podhodov-v-ekonomicheskih-modelyah-5019253/;[]
0.0;0;0;2009;0;13 стр.;96.0;Модели управления финансовыми и производственными ресурсами предприятия;М. В. Андреева;https://www.litres.ru/book/m-andreeva/modeli-upravleniya-finansovymi-i-proizvodstvennymi-resursami-pr-5019016/;[]
0.0;0;0;2009;0;9 стр.;96.0;Стохастические сетевые модели массового обслуживания;А. А. Емельянов;https://www.litres.ru/book/a-a-emelyanov/stohasticheskie-setevye-modeli-massovogo-obsluzhivaniya-5008113/;[]
0.0;0;0;2009;0;6 стр.;96.0;Реализация параллельного выполнения алгоритма FCM-кластеризации;А. А. Островский;https://www.litres.ru/book/a-a-ostrovskiy/realizaciya-parallelnogo-vypolneniya-algoritma-fcm-klasteri-5018019/;[]
1.0;1;0;2009;1;5 стр.;96.0;Биоалгоритмы как основа автоматизации составления психологического портрета личности по почерку;Г. В. Лапинская;https://www.litres.ru/book/g-v-lapinskaya/bioalgoritmy-kak-osnova-avtomatizacii-sostavleniya-psiholog-5018022/;['Фрагмент непонятно чего. Описание точности графологии, потом набор символов на 1 листок без расшифровки + реклама чего-то непонятного без ссылок. Общий объем – 3 листа и список литературы, бред полный.']
0.0;0;0;2009;0;5 стр.;96.0;Принципы равномерности в задачах управления потоками пассажирского транспорта;А. И. Сеславин;https://www.litres.ru/book/a-i-seslavin/principy-ravnomernosti-v-zadachah-upravleniya-potokami-passaz-5018023/;[]
0.0;0;0;2010;0;5 стр.;96.0;Определение оптимального средневзвешенного размера комиссионного вознаграждения при страховании рисков объектов АПК;О. В. Носова;https://www.litres.ru/book/v-i-karpov/opredelenie-optimalnogo-srednevzveshennogo-razmera-komissionnog-5005473/;[]
0.0;0;0;2010;0;7 стр.;96.0;Оптимизация заключения договоров и поиск оптимальных правил остановки;В. Е. Лихтенштейн;https://www.litres.ru/book/v-e-lihtenshteyn/optimizaciya-zaklucheniya-dogovorov-i-poisk-optimalnyh-pr-5005475/;[]
0.0;0;0;2009;0;5 стр.;96.0;Методы адаптивного формирования информационных систем анализа состояния сложных технических объектов;В. И. Батищев;https://www.litres.ru/book/v-i-batischev/metody-adaptivnogo-formirovaniya-informacionnyh-sistem-anali-5005501/;[]
0.0;0;0;2009;0;9 стр.;96.0;Разработка СППР на основе управления стоимостью предприятия в условиях неопределенности;И. Я. Гольфанд;https://www.litres.ru/book/i-ya-golfand/razrabotka-sppr-na-osnove-upravleniya-stoimostu-predpriyatiya-5008116/;[]
0.0;0;0;2009;0;10 стр.;96.0;Графические образы-модели в информационных технологиях;А. В. Толок;https://www.litres.ru/book/a-v-tolok/graficheskie-obrazy-modeli-v-informacionnyh-tehnologiyah-5011092/;[]
0.0;0;0;2009;0;11 стр.;96.0;Распознавание простых линий на изображении;А. И. Сорокин;https://www.litres.ru/book/a-i-sorokin/raspoznavanie-prostyh-liniy-na-izobrazhenii-5009775/;[]
0.0;0;0;2009;0;4 стр.;96.0;Разработка комплексной системы прогнозирования простоя банкоматов и устройств самообслуживания;В. В. Андреев;https://www.litres.ru/book/a-a-fokin/razrabotka-kompleksnoy-sistemy-prognozirovaniya-prostoya-bankoma-5009024/;[]
0.0;0;0;2009;0;8 стр.;96.0;Прикладная методика оценки ресурсоемкости разработки АРМ;А. Л. Баденко;https://www.litres.ru/book/a-l-badenko/prikladnaya-metodika-ocenki-resursoemkosti-razrabotki-arm-5008134/;[]
